wallet_id,ts,event_type,token,amount,bonus_id,tx_hash
w00327,2025-08-16T00:18:39Z,deposit,USDC,37.5,,0x59de1d6500644b698bbf9b8c6296d851
w00266,2025-08-16T00:41:44Z,wager,USDC,42.75,,0x7b63d373f9f74cfd9c7b8197a2c68561
w00266,2025-08-16T00:54:44Z,payout,USDC,28.68,,0xc1906ecdc1e744fe96a9166a673bc1b9
w00266,2025-08-16T01:16:44Z,wager,USDT,29.92,,0x191932704a4c4182bfe38550a0a98df9
w00266,2025-08-16T01:29:44Z,payout,USDT,20.52,,0x8c5f5809fc4f4eef92051e6e8ee46808
w00266,2025-08-16T01:40:44Z,bonus,USDT,14.58,B980,0x38afd6ffa478442cacdefe8e197a48be
w00106,2025-08-16T02:15:22Z,wager,USDC,5.27,,0xc5b185165d6d4e59b32903adf3d67adc
w00106,2025-08-16T02:33:22Z,payout,USDC,4.12,,0xa27ef139b190420786b269ed880aa098
w00266,2025-08-16T04:04:44Z,wager,USDC,58.58,,0x4845f458fd2b42efa2289060467ce464
w00266,2025-08-16T04:29:44Z,payout,USDC,48.79,,0x54cfc03806794962ba730802915ed338
w00106,2025-08-16T05:14:22Z,wager,USDC,7.34,,0x4a8df28e875a4bd18d6d79737211f973
w00106,2025-08-16T05:29:22Z,payout,USDT,14.21,,0x7dcc3003418f4461bba55a5aae3f0a16
w00106,2025-08-16T05:29:22Z,wager,USDT,15.87,,0x58852b9f613c41c58011844431e3e62f
w00106,2025-08-16T05:33:22Z,payout,USDC,4.78,,0xbcad7937cbe547628547fa0f992d9e72
w00084,2025-08-16T06:47:57Z,deposit,USDT,75.33,,0x6b08475c927842bd8cfeeeec67f7e07e
w00283,2025-08-16T07:30:54Z,deposit,USDC,149.23,,0x3cd90b13c85441e7977479f8a7b9c7c4
w00106,2025-08-16T08:13:22Z,wager,USDT,53.31,,0x56f4bf539de045579b8441185a3b0d0d
w00106,2025-08-16T08:37:22Z,payout,USDT,50.59,,0xb8e9b111e4ce4b5ea10fbf1567aced43
w00283,2025-08-16T08:50:54Z,wager,USDT,31.33,,0xf4e3d87ac3c846e0abd7a431a0bf66b3
w00283,2025-08-16T08:55:54Z,payout,USDT,18.09,,0x19209c13e8b04bf589622a52d0af22dc
w00106,2025-08-16T09:50:22Z,wager,USDT,28.72,,0x36f20aa484404bb2aa772028680fc8a2
w00106,2025-08-16T10:16:22Z,payout,USDT,23.5,,0x93846809a8444b9183effb3ae668e1c0
w00283,2025-08-16T11:25:54Z,wager,USDC,46.12,,0x91f9c7248f10424982eee9e44085e46e
w00297,2025-08-16T11:35:34Z,deposit,USDC,72.63,,0x683a0dd56ef342d18a866cdea0fb7c95
w00283,2025-08-16T11:53:54Z,payout,USDC,38.44,,0xdf224cfc0a034d26a01c4bacd98e38d6
w00283,2025-08-16T12:04:54Z,bonus,USDC,6.33,B449,0x2bc65c2255f94be3bbb8f43ccb070937
w00230,2025-08-16T12:32:16Z,deposit,USDT,38.6,,0x64646d2ba3044edfa78ed4cf87b4d583
w00386,2025-08-16T18:42:40Z,deposit,USDC,151.88,,0xe7aa0203329c4db499a761b700dba57a
w00324,2025-08-17T03:53:52Z,deposit,USDT,99.08,,0x1e8c1aea8db042a5a54f5cd4358ecdfa
w00284,2025-08-17T03:58:20Z,deposit,USDC,97.45,,0x7793cd8df3584d6db7c51f022c180434
w00324,2025-08-17T07:37:52Z,wager,USDC,53.87,,0xc6cb35be033b4077a3a33580f36ac67c
w00324,2025-08-17T08:01:52Z,payout,USDC,32.35,,0x405f88397a2c4bc098ab6395c113b5d9
w00384,2025-08-17T09:16:10Z,deposit,USDC,117.96,,0x5c781a2203b94c16ab7f6c0dd79e2a85
w00324,2025-08-17T09:43:52Z,wager,USDC,16.13,,0x6f14687f10cf4d6ba814263262a07c2b
w00324,2025-08-17T09:58:52Z,payout,USDC,12.21,,0xc4648cd52a3d49fa9bd6de8fa648b43d
w00384,2025-08-17T11:58:10Z,wager,USDT,62.81,,0x3c90c02682fa4aa2a071a0ff81a776ea
w00384,2025-08-17T12:00:10Z,bonus,USDT,16.18,B832,0xd8ea973ee8b04eeb8a12369d4ace6c17
w00384,2025-08-17T12:26:10Z,payout,USDT,37.95,,0x4f665cf30b7d455196ff7164e93686fb
w00258,2025-08-17T13:01:38Z,deposit,USDC,46.47,,0x9ad657eaf63e4b53b9b0d9096698f4dc
w00384,2025-08-17T13:21:10Z,wager,USDC,19.21,,0xac314165f4bb4175b5a971520a7f9697
w00384,2025-08-17T13:34:10Z,payout,USDC,10.21,,0xa19a18ea837c484dbff7dd50d82dfc2f
w00384,2025-08-17T14:23:10Z,wager,USDT,17.51,,0x7a07f9a515e94254b80db897619024a6
w00384,2025-08-17T14:50:10Z,payout,USDT,11.71,,0x4dba321f51db46b2b4ec04ab63f482a9
w00384,2025-08-17T16:19:10Z,wager,USDT,23.83,,0xe48975f3181d4539b67d2b407f1df35d
w00384,2025-08-17T16:29:10Z,payout,USDT,12.4,,0x24bab26aa0d44f96aa073b00ad4add29
w00384,2025-08-17T18:29:10Z,wager,USDC,23.85,,0x97a4dc646dac4f3ea8de9ffeb62e3b2c
w00384,2025-08-17T18:45:10Z,payout,USDC,19.03,,0x4f64bcc570974502a028c88abc5f8294
w00049,2025-08-18T09:31:18Z,deposit,USDC,32.91,,0xb5d0bcd521db4075921ac3361d251943
w00205,2025-08-18T13:17:40Z,deposit,USDC,189.9,,0xfe46336ad25a471aa7301c7f52d718d8
w00241,2025-08-18T15:25:00Z,deposit,USDT,161.43,,0xaae7a74d5bb749d88162258a10424754
w00231,2025-08-18T16:36:55Z,deposit,USDC,126.34,,0x00063168cf764e23815b1fb410cbff4b
w00026,2025-08-18T16:39:07Z,deposit,USDT,65.32,,0xad593cc9a67049a88296e50df62dad7a
w00371,2025-08-18T16:40:43Z,deposit,USDT,44.61,,0x747a8ebb97ae4ca8862211659913b85e
w00241,2025-08-18T17:13:00Z,wager,USDC,4.97,,0x631f0a7721bb47e5b8df99dab258b765
w00241,2025-08-18T17:27:00Z,payout,USDC,2.68,,0x61e58f485c464b778b0ebf0365c5d03e
w00396,2025-08-18T17:50:35Z,deposit,USDC,32.26,,0xfd88ebb6bcf447a29b934c1dbf3c8545
w00104,2025-08-18T18:09:10Z,deposit,USDC,54.75,,0x45ea7b12f4764ff68feed0f8c6fb3ddb
w00205,2025-08-18T18:34:40Z,wager,USDT,76.2,,0x5e4fef04a18641109079d3635695e36e
w00205,2025-08-18T18:39:40Z,payout,USDT,67.87,,0x0250fe2d75004f35baecb099c9d443a1
w00305,2025-08-18T19:03:24Z,deposit,USDT,123.21,,0x289e8e6b3b484b21abc94286baff47ad
w00205,2025-08-18T19:41:40Z,wager,USDT,57.89,,0x6333c4971a5a41faa166e53ffd2becfa
w00205,2025-08-18T20:00:40Z,payout,USDT,49.53,,0xef1761adeff64b4c8da6886f22fa0736
w00205,2025-08-18T20:01:40Z,bonus,USDT,21.37,B498,0xd6d76f4dbe6540298981bfca57376413
w00231,2025-08-18T20:12:55Z,wager,USDC,11.74,,0x03a44c78309242119ef989cfbff63231
w00231,2025-08-18T20:20:55Z,payout,USDC,7.85,,0x55a228a2e4f943a4b1819c269c56ae96
w00241,2025-08-18T20:43:00Z,wager,USDT,50.34,,0xafea550d77e54b1f9499ae1b2c4b3fc1
w00241,2025-08-18T20:53:00Z,payout,USDT,41.76,,0x31032a5db6f3463f97b38abca474890d
w00371,2025-08-18T21:20:43Z,wager,USDC,21.5,,0x4c58f89be59546688fc566225f0da8a9
w00305,2025-08-18T22:35:24Z,wager,USDC,30.58,,0x836b4c79d44a456582c603464be751a7
w00305,2025-08-18T22:55:24Z,payout,USDC,28.76,,0x28f4b6c4f53e4fcabb274043f5bf6569
w00205,2025-08-18T22:55:40Z,wager,USDT,44.64,,0xfb9b2963e0cb4f64978dff2cace04a68
w00231,2025-08-18T22:56:55Z,wager,USDT,37.01,,0xb0dd3ca2153b479299b45ca92f670390
w00231,2025-08-18T23:12:55Z,bonus,USDT,21.8,B111,0x236afdffb0b64250bd37f33ee0cb4a0c
w00205,2025-08-18T23:16:40Z,payout,USDT,24.98,,0xb575507b56614f1ab234e085a798dd60
w00231,2025-08-18T23:21:55Z,payout,USDT,18.59,,0x24be190ff1b14c4eabab804d1c4b82f3
w00205,2025-08-18T23:28:40Z,wager,USDT,29.49,,0xa40474f4856649fd92813d77e24b0f6d
w00371,2025-08-18T23:40:43Z,wager,USDC,17.66,,0xa96d05488dc241eba0dcfa99c6c8d0c7
w00205,2025-08-18T23:41:40Z,payout,USDT,26.99,,0xcafedfabc05344bda3c5d3cb453419d2
w00241,2025-08-19T00:02:00Z,wager,USDC,28.41,,0xc929e6d759d144578b702479db7aadde
w00371,2025-08-19T00:03:43Z,payout,USDC,10.82,,0xcc3ceef9b15a4aabb43735b1abc08eda
w00241,2025-08-19T00:27:00Z,payout,USDC,19.24,,0x195a19b25b00448e99e06e0e919c8321
w00269,2025-08-19T00:34:03Z,deposit,USDC,28.71,,0xe84d50a699b34d6995918370cd7071eb
w00371,2025-08-19T00:41:43Z,wager,USDT,8.71,,0x664cc196837b484687b45506b8d0777c
w00371,2025-08-19T01:00:43Z,payout,USDT,5.74,,0x48bdbb7c36004add9f391e8e73ec7023
w00305,2025-08-19T01:02:24Z,wager,USDT,62.92,,0x854628e7efb7497ea6521a7967e8f888
w00231,2025-08-19T01:20:55Z,wager,USDC,46.6,,0xb7dd1c18b47643c3abf65c29e6986465
w00231,2025-08-19T01:42:55Z,payout,USDC,26.42,,0xee224bfe1e9b4475b8b418b74a7f4932
w00371,2025-08-19T02:09:43Z,wager,USDT,34.72,,0x0af68fb577ad41b6bb5beedee8ff1c16
w00231,2025-08-19T02:30:55Z,wager,USDT,59.47,,0x1904221b9bd94e96878a4df21e06b758
w00371,2025-08-19T02:31:43Z,payout,USDT,29.69,,0x7e07ca83d318437187bc23a5a2db4f01
w00231,2025-08-19T02:33:55Z,bonus,USDT,7.49,B722,0x6938ccd369ae4d9b892ca061a0c569f6
w00231,2025-08-19T02:34:55Z,payout,USDT,53.2,,0xdf8c63995cac4923a2113706180acfd1
w00205,2025-08-19T03:15:40Z,wager,USDT,18.89,,0xd557335c4f9e434ca1df7377c207edc3
w00205,2025-08-19T03:39:40Z,payout,USDT,12.83,,0x19165dc464ca41f4a892e02a9ea97476
w00241,2025-08-19T03:58:00Z,wager,USDT,38.91,,0x7bf4b7ad2ab6424d82e0e023296841eb
w00241,2025-08-19T04:11:00Z,payout,USDT,33.25,,0xef1016c77df842b6bdaef39b1c663e2e
w00305,2025-08-19T04:36:24Z,wager,USDT,70.28,,0x017b4b8cb9644c698b173fce7fcc5184
w00305,2025-08-19T05:07:24Z,wager,USDT,10.85,,0xcb54022f2dde4c00a158cdece1ee043a
w00269,2025-08-19T05:15:03Z,wager,USDT,22.03,,0x54795f983fc147cb9f1e12b21e9de0b8
w00269,2025-08-19T05:28:03Z,payout,USDT,13.26,,0x4c2e7290b0d64b03a2f435d781342f07
w00205,2025-08-19T05:36:40Z,wager,USDT,52.05,,0xd08686a22c8b413cbf677d89a81b0e98
w00205,2025-08-19T05:43:40Z,payout,USDT,34.63,,0x790f34c0d2d44b0e81369059a4d144b3
w00205,2025-08-19T05:50:40Z,bonus,USDT,14.56,B636,0x55afe4577afc470abc4a0c80f04366c7
w00231,2025-08-19T06:17:55Z,wager,USDT,40.95,,0x3d9e42091132426c90b729eb9db15fc1
w00231,2025-08-19T06:22:55Z,payout,USDT,23.01,,0x5ddbeed2d77744809368b7d22ab30c0d
w00241,2025-08-19T07:36:00Z,wager,USDT,47.28,,0xa10b7ef994d249438397d9fdb70216d3
w00241,2025-08-19T07:52:00Z,payout,USDT,27.71,,0x73ea701a942548e3b8674f9c114f4176
w00269,2025-08-19T08:04:03Z,wager,USDT,52.73,,0x059351ec2fa94a78af274619f8848d41
w00305,2025-08-19T08:17:24Z,wager,USDT,27.26,,0x417635006354410bb975dc888793f0b0
w00269,2025-08-19T08:20:03Z,wager,USDT,89.79,,0xec5c78d6cc0948b8abc2e80c0dcfd81e
w00269,2025-08-19T08:26:03Z,payout,USDT,49.83,,0x9fe1004a59494ddfa15b3a1cf4b4129c
w00269,2025-08-19T08:36:03Z,payout,USDT,54.57,,0x8d3db9b1f58e4c25b538dfddf0632495
w00305,2025-08-19T09:31:24Z,wager,USDT,54.74,,0x179404e0d6e041358ea9d18bb6ae8808
w00305,2025-08-19T09:38:24Z,payout,USDT,41.8,,0x267ee796f2d541b2978363325722f964
w00305,2025-08-19T11:25:24Z,wager,USDT,114.04,,0x3afad938bfc446a2989ce0d66ea4a0e1
w00305,2025-08-19T11:52:24Z,payout,USDT,69.44,,0xa505e02d7c724bfb87a927ce78df00a6
w00364,2025-08-19T16:23:27Z,deposit,USDC,51.97,,0x39f2a808a6c34fa6ac25a49246dfbef2
w00174,2025-08-19T18:38:07Z,deposit,USDT,46.1,,0x1745f2d1dbb74b79a9723ae2ea97379d
w00369,2025-08-19T19:12:58Z,deposit,USDC,21.24,,0x64bd4ff928bc4de2a4598611b3ce80d2
w00174,2025-08-19T20:12:07Z,wager,USDC,42.56,,0xd7fafd05de8a41f0998619ba689a0ed4
w00174,2025-08-19T20:19:07Z,payout,USDC,23.08,,0x75cd8c50dfc54c5c866b494c2e17932a
w00364,2025-08-19T20:27:27Z,wager,USDC,14.74,,0x228555f40ed144d49a419f83b721f3ea
w00364,2025-08-19T21:25:27Z,wager,USDC,89.43,,0xa4790401ed554a52a03108cd1d534bba
w00364,2025-08-19T21:40:27Z,payout,USDC,68.74,,0xc487678525d343a2965fe8411fc807ea
w00174,2025-08-20T00:11:07Z,wager,USDT,19.67,,0x6baca9f8dac14ff4a675e0cffa3b1031
w00174,2025-08-20T00:12:07Z,payout,USDT,11.4,,0x0eee1f7d871740249cc408e5bef0b758
w00369,2025-08-20T00:38:58Z,wager,USDC,15.89,,0xe5bbba29439a4aeeaeb8be1a9dae3a8d
w00369,2025-08-20T01:06:58Z,payout,USDC,11.0,,0xb799a847ea764979b6c966d83dc8f8f2
w00060,2025-08-20T01:22:21Z,deposit,USDC,58.42,,0x300d4e691b0d4053b4b4ae96061e5deb
w00217,2025-08-20T01:24:37Z,deposit,USDC,72.6,,0x30686b240f4742eb8bb933f387ef445c
w00369,2025-08-20T02:52:58Z,wager,USDC,27.84,,0x98f6fea736b2473c96b0a19abbd0b21e
w00369,2025-08-20T02:58:58Z,payout,USDC,23.94,,0x3566c7618c1d46889e52a01d2d8b6e2f
w00174,2025-08-20T03:24:07Z,wager,USDC,17.89,,0xf113955a233f47c2b361850544547e3a
w00369,2025-08-20T03:24:58Z,bonus,USDC,10.38,B895,0x7c9e467a06ab4cc6b6582f832c5a2d58
w00369,2025-08-20T03:48:58Z,wager,USDC,33.54,,0x8a599c6c20aa47e291b47325a625e05f
w00174,2025-08-20T03:49:07Z,payout,USDC,15.69,,0x7df366cb64fa481c898c4ca1f3df42f5
w00369,2025-08-20T03:49:58Z,payout,USDC,28.65,,0x6854d1ed88a04776b93a3689252dde38
w00217,2025-08-20T04:04:37Z,wager,USDT,32.51,,0x885d22efa70a4d289fd4a1e7b0a6df93
w00174,2025-08-20T04:11:07Z,wager,USDT,43.29,,0x825bf0c813e540009d6ba5c9559ec232
w00174,2025-08-20T04:13:07Z,bonus,USDC,12.49,B513,0x99d00d716fa74804914d8104b4001e20
w00217,2025-08-20T04:16:37Z,payout,USDT,26.73,,0xa512fd5ada22494cbf871adcaf3b0032
w00217,2025-08-20T04:21:37Z,wager,USDT,24.88,,0x6d3dbedf623a48bb9ed79ba475814501
w00174,2025-08-20T04:22:07Z,payout,USDT,32.76,,0x3e29b116a65f4d6593ab2f131a128423
w00217,2025-08-20T04:41:37Z,payout,USDT,23.15,,0x27367bb038f047b18278b1ba68cd4d6c
w00369,2025-08-20T06:57:58Z,wager,USDC,44.93,,0xb982fb6e3a66413eaefa379f4714bb93
w00369,2025-08-20T07:23:58Z,payout,USDC,40.13,,0xf82d5b72b2504b71b3194ddcd4f4a7f6
w00174,2025-08-20T07:50:07Z,wager,USDT,18.88,,0xa979de7008a8460d83328dd9530c9810
w00174,2025-08-20T08:03:07Z,payout,USDT,17.35,,0x038eb3ad360b4716a024b31d3de78f29
w00217,2025-08-20T08:13:37Z,wager,USDT,28.96,,0x7eff589e8c87472594ea838f086af400
w00217,2025-08-20T08:18:37Z,wager,USDC,12.76,,0xc1fe1a2e3db54463a98fb6a48e9d803f
w00174,2025-08-20T08:21:07Z,wager,USDC,30.77,,0xc339365ae829451c8958a3bbc18b37bc
w00217,2025-08-20T08:26:37Z,payout,USDT,19.08,,0x78f643b956bd41c3a79f77498cd453e1
w00174,2025-08-20T08:41:07Z,payout,USDC,24.51,,0x5c437efa55844aebbf9dac4fea8c3ffc
w00174,2025-08-20T09:09:07Z,wager,USDT,45.89,,0xb47f0e711f5140d781d5043b4e169e96
w00174,2025-08-20T09:34:07Z,payout,USDT,36.39,,0xb4bfa379da7b43e48a08debb6d7174cc
w00369,2025-08-20T09:41:58Z,wager,USDT,17.74,,0xc924fd59a2a047b8ac10500ef65038a0
w00369,2025-08-20T09:51:58Z,payout,USDT,13.14,,0x82310470fddc47e98505d7efea692820
w00217,2025-08-20T09:52:37Z,wager,USDT,7.81,,0xb05787b063684e37ba4373acbfc47f6d
w00369,2025-08-20T09:58:58Z,bonus,USDT,23.73,B191,0x7a7642aee7484f47a5cc8c29c4746d07
w00217,2025-08-20T09:59:37Z,payout,USDT,6.82,,0x250c2f6b893e4c6788af8c224b8cdb86
w00369,2025-08-20T11:19:58Z,wager,USDC,90.34,,0x0f1233c3c64049d3893e0e0bc9aee1b4
w00369,2025-08-20T11:29:58Z,payout,USDC,65.5,,0x23d2d66d91a141458f91a15bc28171d6
w00369,2025-08-20T14:53:58Z,wager,USDT,10.98,,0xa78814ddb5b3419f9dc1517e4ff2420e
w00369,2025-08-20T15:21:58Z,payout,USDT,7.97,,0x20c2c22ee7a74b02832a3c2ae9e64d82
w00133,2025-08-20T20:59:37Z,deposit,USDT,136.33,,0xfca1828b36bc4b5e8c871293e4fc1701
w00395,2025-08-21T05:40:22Z,deposit,USDT,250.82,,0xc36f1e1d6dad484fa1329955146f8349
w00082,2025-08-21T06:07:25Z,deposit,USDT,130.95,,0x18e11242ebd740d29d4b72a0b10f5ec0
w00395,2025-08-21T07:47:22Z,wager,USDC,11.9,,0xda8d89ddd44e44f681cf3e8899a0105b
w00395,2025-08-21T07:57:22Z,payout,USDC,11.1,,0xd8cd6381a3154ffd9e9281d1b3856d8f
w00395,2025-08-21T08:35:22Z,wager,USDT,7.63,,0x17ea78feba33496f9e7e455606b3a29a
w00395,2025-08-21T08:40:22Z,bonus,USDC,12.21,B598,0xc62cdfdbfeeb4c8faff210bec5c3199a
w00395,2025-08-21T09:10:22Z,wager,USDT,42.45,,0x270eac46b58b42b4aeafdbcf1a1e5212
w00395,2025-08-21T09:23:22Z,payout,USDT,21.53,,0x050ce653b12549549081e96ea55d5035
w00082,2025-08-21T09:58:25Z,wager,USDC,39.16,,0xdf866ac181f640ff9df289e6502dc192
w00082,2025-08-21T10:03:25Z,payout,USDC,19.84,,0x3dd5d456ba624592a216e43d320ad032
w00395,2025-08-21T10:50:22Z,wager,USDT,32.06,,0xb09da6310cea421493ad784bbdffcad3
w00395,2025-08-21T10:53:22Z,wager,USDT,38.05,,0xe9145ebaf7234d67ba790eedd3718425
w00395,2025-08-21T11:04:22Z,payout,USDT,16.59,,0x2221dd1d5fc047f88b4334d61d20a5c9
w00395,2025-08-21T11:13:22Z,payout,USDT,29.72,,0x0bd075e63b9c4bcf8e2c7499155f588e
w00082,2025-08-21T11:17:25Z,wager,USDC,83.71,,0x17872802faae4b39801724d245b6dcd7
w00082,2025-08-21T11:18:25Z,payout,USDC,58.33,,0x29c49602b8324059bca016a72b9fecbe
w00395,2025-08-21T11:24:22Z,bonus,USDT,15.23,B541,0x2dd25c3748c14a27b6bae6338d63e4a9
w00082,2025-08-21T12:09:25Z,payout,USDT,49.36,,0x9b5d46188ebe446490c319fc6e23d523
w00082,2025-08-21T12:09:25Z,wager,USDT,66.14,,0x90adbf7ae5da45128d6f54e34a7f8d8f
w00082,2025-08-21T13:55:25Z,wager,USDC,19.28,,0xd095d0046e33450dad5e2ab426a199c3
w00082,2025-08-21T13:59:25Z,payout,USDC,17.12,,0x437a855df1004122804f4f3a77ff8702
w00082,2025-08-21T14:24:25Z,wager,USDT,69.0,,0xd3800444751049029a45a267a609b6fa
w00082,2025-08-21T14:47:25Z,payout,USDT,39.07,,0x8fe520cd16c241e79d0d98ec17c14533
w00082,2025-08-21T15:48:25Z,wager,USDT,37.43,,0x95c65d379ff5484e9a45874d766c344c
w00082,2025-08-21T15:49:25Z,payout,USDT,26.45,,0x03121705aada436ba553706407d95023
w00082,2025-08-21T15:54:25Z,wager,USDC,40.86,,0x7a2ee33916e3443ab6381dec758d090c
w00195,2025-08-21T15:59:09Z,deposit,USDC,37.91,,0x18ca0f76b302423d9898aa0adc095a8e
w00082,2025-08-21T16:06:25Z,payout,USDC,29.49,,0x50ad19acb3494ce5a3b9c45cb66e4832
w00300,2025-08-22T06:27:15Z,deposit,USDC,62.27,,0xedf3b634a1a04117ae4c71b8fe5c50c7
w00397,2025-08-22T06:45:21Z,deposit,USDT,35.25,,0x2a113a9a05c14cbd8365f1ae93a0bc6a
w00300,2025-08-22T08:53:15Z,wager,USDT,10.29,,0xee43b1040b804bb99f8bc672d3c47ada
w00300,2025-08-22T08:58:15Z,payout,USDT,5.43,,0x0691451570da461dac5db7beffecd5f8
w00300,2025-08-22T09:05:15Z,bonus,USDT,10.12,B936,0x8cf50a7304c74170aad54cb199ed437b
w00397,2025-08-22T11:01:21Z,wager,USDT,69.56,,0x51548a9fa6f0486395ba220ca12c9469
w00397,2025-08-22T11:11:21Z,payout,USDT,56.92,,0xfee22a1cd3f54a558e199b0f9a91c5b7
w00300,2025-08-22T11:48:15Z,wager,USDC,53.21,,0xf5adc92f4e9b441c86803bd009d2f35f
w00300,2025-08-22T12:10:15Z,payout,USDC,41.61,,0xbd826b657a714301a8c3a1e2485b4028
w00300,2025-08-22T13:21:15Z,wager,USDC,26.76,,0x09a87c8e8fe041239d8709d36b36113d
w00300,2025-08-22T13:23:15Z,payout,USDC,13.75,,0x61e7ebfb39b441099b28e3855a2d1045
w00397,2025-08-22T13:34:21Z,wager,USDC,47.44,,0xbaeff6e943cc4df29a3533ec58d164b0
w00334,2025-08-22T13:36:13Z,deposit,USDC,230.25,,0x72f93296213e414fae3ddb5cb1ae1f0a
w00397,2025-08-22T13:52:21Z,payout,USDC,28.61,,0xd4d20627be864d0394352534cff0dcb1
w00300,2025-08-22T14:15:15Z,wager,USDC,20.66,,0xa2916908e7674efbb04a50f36395f307
w00300,2025-08-22T14:44:15Z,payout,USDC,15.23,,0x743f3b1d41c44a78aa686fcd869b982e
w00334,2025-08-22T15:12:13Z,wager,USDT,20.15,,0xe3dc71239736441e9de7898f2a266e45
w00334,2025-08-22T15:17:13Z,payout,USDT,11.67,,0xb0aa02ae9255454cbfecad863ed9d8f2
w00300,2025-08-22T17:04:15Z,wager,USDT,57.93,,0x3b20bd7a8a084d70bf1084d2e30b1260
w00334,2025-08-22T17:10:13Z,wager,USDC,8.74,,0x80f5b0ef4c6e4c6f904291336d5131d8
w00334,2025-08-22T17:15:13Z,payout,USDC,4.42,,0x722e5c9e87bf447aaf33532bb4c06503
w00397,2025-08-22T17:20:21Z,wager,USDT,21.76,,0xb3b3d1b9977243dfb732058b932a125d
w00397,2025-08-22T17:24:21Z,payout,USDT,14.23,,0xbbd4dd9c5beb42fe810a3838e8e5fb49
w00300,2025-08-22T17:27:15Z,payout,USDT,36.23,,0x05bb891e45934bd4b139812fb6016077
w00334,2025-08-22T17:38:13Z,bonus,USDC,8.8,B982,0x5def130d9e324327aeb0ec3549465b08
w00300,2025-08-22T17:50:15Z,bonus,USDT,15.57,B833,0x2d713946bbe24b42b4232e036c2bab17
w00274,2025-08-22T19:28:14Z,deposit,USDC,77.72,,0x9ecf3cac59204a5ab63c065ed2767fb5
w00300,2025-08-22T19:47:15Z,wager,USDC,38.2,,0x867ac28f489d45978e2c04747af79258
w00300,2025-08-22T19:54:15Z,payout,USDC,36.25,,0x467f2a67061b4270bf51917ec9dab204
w00360,2025-08-22T19:58:35Z,deposit,USDC,51.34,,0xe5173426412c428ba976a571aab57429
w00334,2025-08-22T20:24:13Z,wager,USDT,27.62,,0x5e8a1781486b4304bde21afcea50356b
w00334,2025-08-22T20:31:13Z,payout,USDT,25.83,,0xcd5f6ada6c9948878f4353a2a544cd63
w00397,2025-08-22T20:31:21Z,wager,USDT,53.03,,0x0b2b9a5f90f34f0881170b04343eb3dc
w00207,2025-08-22T20:48:37Z,deposit,USDT,75.82,,0x90cdb72b122640649a627490fef2e30a
w00397,2025-08-22T20:49:21Z,payout,USDT,31.57,,0xd016f85d9ea8498495e134c7a9d1cced
w00400,2025-08-22T21:12:26Z,deposit,USDT,17.04,,0xd89fdcb284064a46a55063cb1f8fb756
w00152,2025-08-22T21:32:07Z,deposit,USDC,57.34,,0x0ce73c2fc6b644248c7f228e8c7bdf5b
w00207,2025-08-22T21:33:37Z,wager,USDC,39.28,,0xf50a6cfa87594822b9c62c1ff6d5554d
w00300,2025-08-22T22:10:15Z,wager,USDT,63.21,,0x2f1161b767334a678aa0449400188e43
w00300,2025-08-22T22:17:15Z,payout,USDT,35.67,,0x12a50ce9be1e4e42a028c88e89d33183
w00207,2025-08-22T22:33:37Z,wager,USDT,3.59,,0xc465ef85764340fea1e4160cc30d38fc
w00334,2025-08-22T22:45:13Z,wager,USDC,40.47,,0xf9b56a966d0c4a55a5182cfa6d19c66c
w00152,2025-08-22T22:58:07Z,wager,USDT,7.44,,0x110109a3d2c347139e0132fcabff654d
w00207,2025-08-22T23:01:37Z,payout,USDT,3.17,,0x884f933de84442d4a96a9c2a7703581d
w00274,2025-08-22T23:08:14Z,payout,USDC,12.19,,0xbeaacfd6c58148239d30c68798167c2b
w00274,2025-08-22T23:08:14Z,wager,USDC,19.52,,0x07d392fe1a69432b9699a76a708e95c8
w00152,2025-08-22T23:12:07Z,payout,USDT,6.71,,0xcc0a2645f3ee4c1c83e6f558f3f993be
w00334,2025-08-22T23:14:13Z,payout,USDC,35.79,,0x28e9cd011ff84a828a894fdc5139a00a
w00207,2025-08-22T23:16:37Z,wager,USDC,33.29,,0x11bdf9448afb4da9b96bd92a509c987e
w00207,2025-08-22T23:21:37Z,wager,USDC,10.82,,0x96cd0c33498241f88925d4cbb7711e5f
w00207,2025-08-22T23:30:37Z,payout,USDC,9.21,,0xa5e77ad01cdb42a3bd250e423a060f87
w00207,2025-08-22T23:43:37Z,payout,USDC,25.93,,0x74f60252c97c47ae94e47f5ef9658d32
w00334,2025-08-22T23:50:13Z,wager,USDC,13.83,,0x680d6a0718d24cfba7e296fe14053c82
w00334,2025-08-23T00:06:13Z,payout,USDC,9.77,,0x92d7c238edb642d7a90ce4171a2f2075
w00360,2025-08-23T00:20:35Z,wager,USDC,113.53,,0x6855125456464bbaabfa6beb3451a6a3
w00274,2025-08-23T00:47:14Z,wager,USDT,10.07,,0x68ac983c291a4e85b2b4d8526d940d83
w00274,2025-08-23T00:49:14Z,payout,USDT,5.92,,0x3ac2df078c914e0e89ce0b4a9e7a0f16
w00360,2025-08-23T01:27:35Z,wager,USDC,46.51,,0x41eb6640798d4d828b5009f8c4cc4c2a
w00152,2025-08-23T01:40:07Z,wager,USDT,18.23,,0x18ff7224def14b879ed35b5700563382
w00274,2025-08-23T01:42:14Z,bonus,USDT,13.95,B951,0x53dd7ee5381c4824afede8d10b7f3042
